a,b,c
1.0,0.0,0.16848764533994787
1.0,1.0,0.21907315615914616
1.0,1.0,0.1551264709062461
1.0,1.0,0.12129532557437647
1.0,1.0,0.24171312851950325
1.0,1.0,0.13877434460273919
1.0,1.0,0.21480778218820018
1.0,2.0,0.21405048294958753
1.0,0.0,0.14690404005090224
1.0,1.0,0.19405877408909977
1.0,1.0,0.24697832967539182
1.0,0.0,0.14680977753725263
1.0,1.0,0.22980661604742955
1.0,1.0,0.1509457093824941
1.0,1.0,0.11343064535953518
1.0,1.0,0.11838181825747668
1.0,1.0,0.15363943206189268
1.0,1.0,0.16067817022515044
1.0,1.0,0.15912852005324143
1.0,1.0,0.12334244297382571
1.0,1.0,0.11256337630924153
1.0,1.0,0.12622412925081022
1.0,1.0,0.24266112833994466
1.0,1.0,0.22832318491692868
1.0,0.0,0.24304748106181848
1.0,1.0,0.15030767690927865
1.0,1.0,0.2114582668687448
1.0,1.0,0.10867914606782077
1.0,0.0,0.2293973518809035
1.0,0.0,0.11876892676474698
1.0,1.0,0.18198331877433135
1.0,2.0,0.2495272015413152
1.0,0.0,0.14044814859073368
1.0,1.0,0.1224266811130001
1.0,0.0,0.20626241385458133
1.0,1.0,0.22643002053865408
1.0,0.0,0.1847737469527507
1.0,1.0,0.14683282702488762
1.0,1.0,0.132496670461568
1.0,1.0,0.13097555284739004
1.0,1.0,0.19755479048683222
1.0,1.0,0.24922364999292257
1.0,1.0,0.19441605595801692
1.0,1.0,0.24930957679869437
1.0,1.0,0.2097767798826345
1.0,1.0,0.20159941675044302
1.0,0.0,0.12514715252206812
1.0,1.0,0.10093410669027492
1.0,0.0,0.1620701506303911
1.0,1.0,0.14865645176220513
1.0,0.0,0.2450455141148791
1.0,0.0,0.2044033422869822
1.0,1.0,0.22237121315046404
1.0,1.0,0.1816325189299853
1.0,1.0,0.20959879168374185
1.0,1.0,0.22877494286191255
1.0,1.0,0.14707897108054335
1.0,4.0,0.21477447932579408
1.0,1.0,0.2456307684118848
1.0,1.0,0.18240822841533222
1.0,4.0,0.22720092234403025
1.0,0.0,0.2218655743890452
1.0,0.0,0.18615089724183098
1.0,1.0,0.17310950326481794
1.0,1.0,0.15295403329648755
1.0,1.0,0.12141126314158869
1.0,1.0,0.11765655210567927
1.0,1.0,0.17998070458325705
1.0,1.0,0.24600632824822893
1.0,1.0,0.24265798173163014
1.0,1.0,0.1581137371398761
1.0,1.0,0.11429278112610386
1.0,1.0,0.1882591832965088
1.0,1.0,0.1384326241977789
1.0,1.0,0.2413099505871728
1.0,1.0,0.13507178259831448
1.0,1.0,0.15719304072034254
1.0,1.0,0.170063551790289
1.0,1.0,0.16768205066037745
1.0,1.0,0.10058753815491236
1.0,1.0,0.2062344740613451
1.0,0.0,0.24370686224196916
1.0,1.0,0.1727782286074867
1.0,1.0,0.18242754640357667
1.0,1.0,0.21109376003464148
1.0,1.0,0.12133402658980269
1.0,0.0,0.21486636247020008
1.0,0.0,0.22931302418971874
1.0,1.0,0.16946488991151554
1.0,1.0,0.15694757015201138
1.0,0.0,0.13151463361161778
1.0,1.0,0.2282498729306352
1.0,1.0,0.12527856268967233
1.0,2.0,0.1762784855293275
1.0,1.0,0.12254480497803256
1.0,1.0,0.19812387255230196
1.0,1.0,0.15343533373066626
1.0,1.0,0.18994412417198922
1.0,1.0,0.19720264731514459
1.0,1.0,0.17796333504200837
1.0,2.0,0.21511028514316602
1.0,0.0,0.20580787619683982
1.0,1.0,0.12311077075027566
1.0,1.0,0.246316935327259
1.0,0.0,0.18154696764504707
1.0,1.0,0.10386909988794772
1.0,1.0,0.22882364682226258
1.0,0.0,0.10840701382252287
1.0,1.0,0.2152194027719045
1.0,1.0,0.13787253931686777
1.0,3.0,0.16128643428729122
1.0,0.0,0.2377678098809811
1.0,1.0,0.1496658392634695
1.0,1.0,0.1294944743554484
1.0,1.0,0.22472869840684057
1.0,1.0,0.2353719908275701
1.0,1.0,0.20524340471579533
1.0,0.0,0.14881541018677213
1.0,1.0,0.14278944888697287
1.0,1.0,0.1370311577113541
1.0,1.0,0.147676301431735
1.0,1.0,0.22295318164693262
1.0,1.0,0.17260299810555316
1.0,1.0,0.20184870819125583
1.0,1.0,0.10658433600596008
1.0,0.0,0.13539036166127064
1.0,1.0,0.12777640394393283
1.0,1.0,0.20136248515855298
1.0,1.0,0.2169461621791656
1.0,0.0,0.22500207644206247
1.0,2.0,0.13188161067487644
1.0,1.0,0.2063637606462786
1.0,1.0,0.23738693582792156
1.0,1.0,0.12082307996234425
1.0,0.0,0.22601319084060517
1.0,1.0,0.10778886829959779
1.0,0.0,0.24113086164896652
1.0,1.0,0.22895946312066168
1.0,1.0,0.13327521428007183
1.0,0.0,0.2134420474436645
1.0,0.0,0.18744771677412977
1.0,1.0,0.14024525884754532
1.0,1.0,0.2451490052820612
1.0,2.0,0.15995978407484587
1.0,1.0,0.10227261578210146
1.0,1.0,0.11042274392501317
1.0,0.0,0.10607845667526522
1.0,1.0,0.1893188057658095
1.0,1.0,0.17926684593125408
1.0,0.0,0.18763443205436703
1.0,1.0,0.22279431067543085
1.0,1.0,0.12275744452383813
1.0,0.0,0.18435998460427344
1.0,1.0,0.2277899652279414
1.0,1.0,0.21508806557121896
1.0,0.0,0.1982489431081162
1.0,1.0,0.14581040151095132
1.0,1.0,0.2124064674425673
1.0,0.0,0.1576453091950576
1.0,0.0,0.23066951104597636
1.0,1.0,0.15711909683737338
1.0,0.0,0.11096287004088375
1.0,1.0,0.20015643241168452
1.0,1.0,0.15790814186706456
1.0,1.0,0.2116625239044037
1.0,0.0,0.10804186480327538
1.0,1.0,0.11122658628156529
1.0,1.0,0.248823378418733
1.0,1.0,0.23107891388785026
1.0,1.0,0.11300741398070432
1.0,4.0,0.2052364935723889
1.0,1.0,0.2176926775454952
1.0,1.0,0.12479803244113402
1.0,0.0,0.21556571920057938
1.0,1.0,0.21337623829793073
1.0,1.0,0.13027712331261154
1.0,1.0,0.18624683005413012
1.0,1.0,0.18055121253460904
1.0,0.0,0.17555617033827858
1.0,0.0,0.20185753282826963
1.0,1.0,0.1179202816924522
1.0,1.0,0.2198694138189726
1.0,1.0,0.1512991121591316
1.0,0.0,0.2489048301661706
1.0,0.0,0.13747698776481235
1.0,1.0,0.15864179675085402
1.0,4.0,0.15366026321370072
1.0,1.0,0.21274334953669685
1.0,1.0,0.20698059832681845
1.0,1.0,0.14970874297629022
1.0,1.0,0.1446539434172439
1.0,1.0,0.21107699786542913
1.0,1.0,0.17969186011686264
1.0,1.0,0.16324087338555837
1.0,1.0,0.20596141223072617
1.0,1.0,0.2180016030746148
1.0,1.0,0.2203781924812295
1.0,1.0,0.19464206816397228
1.0,1.0,0.22529444986101382
1.0,1.0,0.1283867627455491
1.0,1.0,0.24429259705576664
1.0,1.0,0.21997749888426482
1.0,2.0,0.19822189534750442
1.0,0.0,0.10570022664937147
1.0,1.0,0.22322290478796958
1.0,0.0,0.2308316287855456
1.0,1.0,0.15701101084804708
1.0,1.0,0.1261478548158649
1.0,0.0,0.23214292407888262
1.0,1.0,0.23961504680386433
1.0,1.0,0.14951116779588242
1.0,1.0,0.21787816673824728
1.0,1.0,0.11512101216308789
1.0,1.0,0.13699456504061772
1.0,1.0,0.14534188113070878
1.0,1.0,0.19639131680307126
1.0,0.0,0.2387370568768413
1.0,1.0,0.2435590312356138
1.0,1.0,0.23426883166820295
1.0,1.0,0.19170122115207078
1.0,1.0,0.1123717696168656
1.0,1.0,0.18190423668173888
1.0,2.0,0.16932142744464063
1.0,0.0,0.19333774737439047
1.0,1.0,0.17500186834043147
1.0,1.0,0.12173827215316463
1.0,0.0,0.1621484313565056
1.0,1.0,0.17100798337107803
1.0,1.0,0.21454259739003803
1.0,1.0,0.18334336265288992
1.0,1.0,0.10943193891415405
1.0,1.0,0.1595557458961388
1.0,1.0,0.24880993875267382
1.0,1.0,0.11830295957723187
1.0,4.0,0.24713614114131763
1.0,0.0,0.17280139782690396
1.0,1.0,0.2011083013739265
1.0,1.0,0.23533940777959964
1.0,0.0,0.13256558742978675
1.0,1.0,0.12737529578247053
1.0,1.0,0.15688412474352842
1.0,1.0,0.16469213215900058
1.0,1.0,0.1375785593777404
1.0,1.0,0.180934744411766
1.0,0.0,0.2387308139328416
1.0,1.0,0.11588439638234918
1.0,1.0,0.18986171756339043
1.0,2.0,0.14544207357894118
1.0,1.0,0.2376895651400591
1.0,1.0,0.14794103955114035
1.0,0.0,0.16835381772195562
1.0,1.0,0.2129204065265961
1.0,1.0,0.1760530532369872
1.0,1.0,0.1452422408483231
1.0,1.0,0.22993523236394808
1.0,1.0,0.13715462713844387
1.0,2.0,0.19384802270693596
1.0,1.0,0.1265955592894659
1.0,1.0,0.20298797051377745
1.0,1.0,0.1764757897805997
1.0,1.0,0.18970603731007735
1.0,1.0,0.24710951982814916
1.0,1.0,0.23952596808011808
1.0,1.0,0.13387646910364748
1.0,1.0,0.17837791746304354
1.0,1.0,0.2032863422408785
1.0,1.0,0.20192516555498485
1.0,1.0,0.1673624032767831
1.0,1.0,0.20841235413344522
1.0,1.0,0.16636497924044374
1.0,1.0,0.17773602043199258
1.0,1.0,0.21985436114276508
1.0,2.0,0.14057122452843007
1.0,0.0,0.24627183223739477
1.0,1.0,0.21020845704532765
1.0,1.0,0.17722178403332028
1.0,0.0,0.12761230472853632
1.0,0.0,0.15046350362643662
1.0,1.0,0.21812674867004994
1.0,1.0,0.20675921839470118
1.0,1.0,0.1154717344877581
1.0,1.0,0.10128563093067122
1.0,1.0,0.15361493707639268
1.0,2.0,0.23275599807008734
1.0,2.0,0.12383879220317491
1.0,1.0,0.10261192496834404
1.0,0.0,0.11595781267514815
1.0,1.0,0.17612351499395024
1.0,1.0,0.13970618442958674
1.0,1.0,0.14284192786458094
1.0,1.0,0.20730392262532601
1.0,1.0,0.12501652758520637
1.0,1.0,0.10467400071297475
1.0,1.0,0.10197222805654921
1.0,1.0,0.19357544699626453
1.0,1.0,0.1029844406363479
1.0,0.0,0.18654768213792938
1.0,1.0,0.19128846302192476
1.0,1.0,0.21985824917704902
1.0,1.0,0.21915310813245764
1.0,1.0,0.20260549487020663
1.0,1.0,0.15643326799085472
1.0,1.0,0.17086269290524123
1.0,1.0,0.12900558672112675
1.0,2.0,0.18883934978648997
1.0,1.0,0.2202079580616534
1.0,2.0,0.13274378904458323
1.0,0.0,0.1989152118447412
1.0,1.0,0.23844466142947035
1.0,1.0,0.22505010179366244
1.0,1.0,0.21859431901431597
1.0,1.0,0.2399900872886683
1.0,2.0,0.2327516233268638
1.0,1.0,0.11805206712868065
1.0,1.0,0.20214723440713822
1.0,1.0,0.1394180468764458
1.0,0.0,0.11682042392797273
1.0,1.0,0.15489319308524138
1.0,1.0,0.1521469841777558
1.0,1.0,0.14315268508061624
1.0,1.0,0.2414155138660368
1.0,1.0,0.20110492862027352
1.0,1.0,0.24894361979077798
1.0,2.0,0.18120582083432923
1.0,1.0,0.18342230884091193
1.0,2.0,0.17068910266812232
1.0,1.0,0.21158651013482987
1.0,1.0,0.23498506351703422
1.0,1.0,0.2357146948575913
1.0,1.0,0.14150169354062941
1.0,0.0,0.16134083391086074
1.0,1.0,0.14201884735806589
1.0,1.0,0.22265275009809304
1.0,2.0,0.18186867408639062
1.0,2.0,0.24202681104466098
1.0,1.0,0.23330441003998692
1.0,2.0,0.2450351181400808
1.0,1.0,0.1616256262594438
1.0,1.0,0.11476245973270004
1.0,1.0,0.24446145815891843
1.0,1.0,0.20270236750603376
1.0,1.0,0.24703920514028105
1.0,1.0,0.1537428482316157
1.0,1.0,0.1426230251020233
1.0,1.0,0.11260040605567918
1.0,1.0,0.22322366106618066
1.0,1.0,0.11398912578532866
1.0,1.0,0.16249564421402546
1.0,1.0,0.12454290670140925
1.0,1.0,0.10257926496353473
1.0,0.0,0.2433148620416741
1.0,1.0,0.15155515640270356
1.0,1.0,0.14772647360195662
1.0,1.0,0.1785283586894178
1.0,1.0,0.2110681781585071
1.0,1.0,0.16704874677236464
1.0,2.0,0.2438681022211713
1.0,1.0,0.18005088126434693
1.0,4.0,0.19347923704746356
1.0,1.0,0.10395272502852379
1.0,1.0,0.13071727696059599
1.0,1.0,0.1739685462338583
1.0,2.0,0.19369419572287228
1.0,1.0,0.1793739240686531
1.0,1.0,0.17213419209578462
1.0,2.0,0.21872311605871364
1.0,1.0,0.13391216926829252
1.0,1.0,0.18558757543083676
1.0,1.0,0.19592948863900983
1.0,1.0,0.1820130569462748
1.0,1.0,0.10283904560934964
1.0,1.0,0.14589992417227
1.0,1.0,0.23225032356943198
1.0,1.0,0.15114067603610526
1.0,1.0,0.24510425611601783
1.0,1.0,0.15594718092746762
1.0,2.0,0.1372518220548361
1.0,1.0,0.16025159301227598
1.0,1.0,0.12812082420389312
1.0,1.0,0.15947896702065403
1.0,1.0,0.17022927090564552
1.0,2.0,0.10278307647296844
1.0,1.0,0.12858363789221858
1.0,1.0,0.24677130640789025
1.0,2.0,0.1457786831610017
1.0,1.0,0.14893604474475847
1.0,1.0,0.14460084868546985
1.0,1.0,0.18338197209324697
1.0,1.0,0.19878774677796623
1.0,1.0,0.22043558036059477
1.0,1.0,0.22605217263401364
1.0,1.0,0.16559320461627253
1.0,2.0,0.2497595616644961
1.0,1.0,0.1569195525214582
1.0,1.0,0.1987563800390416
1.0,1.0,0.11006413499333623
1.0,1.0,0.10274645723490301
1.0,1.0,0.1419240876658772
1.0,2.0,0.12976115626174187
1.0,1.0,0.22783838036532642
1.0,1.0,0.10713088689863948
1.0,1.0,0.2374895761920562
1.0,1.0,0.21379477890319626
1.0,1.0,0.1515576010451993
1.0,1.0,0.20257853069018228
1.0,1.0,0.20172679119005085
1.0,1.0,0.11729469929411805
1.0,1.0,0.20033060188267493
1.0,1.0,0.2163631643833278
1.0,1.0,0.20986702983039857
1.0,1.0,0.1935044869593221
1.0,0.0,0.2052144205595519
1.0,1.0,0.239239957110693
1.0,1.0,0.19452069935263855
1.0,1.0,0.2430272542302081
1.0,1.0,0.2451734425059362
1.0,1.0,0.24566648225235582
1.0,2.0,0.16196006450265837
1.0,1.0,0.20227388227722892
1.0,1.0,0.12367325337336973
1.0,1.0,0.18062152777273294
1.0,1.0,0.16110949167598132
1.0,1.0,0.24369297037593612
1.0,0.0,0.2362976167506423
1.0,1.0,0.24715804032407346
1.0,1.0,0.11301900975577416
1.0,1.0,0.20126239120790004
1.0,0.0,0.20141280443087017
1.0,1.0,0.12450087665134048
1.0,1.0,0.2339388474286001
1.0,0.0,0.1768416303124713
1.0,1.0,0.23065878993192546
1.0,1.0,0.22475560179355744
1.0,1.0,0.2174087479219659
1.0,0.0,0.15098524647242878
1.0,1.0,0.18433619189996878
1.0,1.0,0.1932055946502672
1.0,1.0,0.2134153197547708
1.0,2.0,0.20494819688103666
1.0,1.0,0.12511411137807987
1.0,1.0,0.24109118130545382
1.0,1.0,0.21565778678672345
1.0,1.0,0.22996813110234848
1.0,2.0,0.11041629911189765
1.0,1.0,0.14819041540380987
1.0,1.0,0.23782318478077452
1.0,1.0,0.13571072438512174
1.0,1.0,0.11882951924156829
1.0,2.0,0.21319783040323897
1.0,1.0,0.24594818130726423
1.0,1.0,0.1811466666249007
1.0,1.0,0.20441174130177314
1.0,1.0,0.1861737028620075
1.0,1.0,0.22620714802772446
1.0,1.0,0.19864505543452227
1.0,1.0,0.18926928106114482
1.0,1.0,0.23607377472450808
1.0,1.0,0.1232510770911683
1.0,1.0,0.1444320716360484
1.0,1.0,0.11954020215955648
1.0,1.0,0.18012037705017364
1.0,1.0,0.1919979487476764
1.0,1.0,0.24963007807121088
1.0,1.0,0.24605907738554983
1.0,1.0,0.23915222026061986
1.0,1.0,0.23909510488834543
1.0,1.0,0.20694856977635445
1.0,1.0,0.20593754685822305
1.0,2.0,0.16738862042247976
1.0,1.0,0.16344787318969844
1.0,1.0,0.21298614578118416
1.0,1.0,0.10076397765783045
1.0,1.0,0.18805716475122214
1.0,2.0,0.16768983099924173
1.0,1.0,0.1375465806791905
1.0,1.0,0.14040062579777046
1.0,1.0,0.13880953994330536
1.0,1.0,0.11756059425938012
1.0,1.0,0.16868992027470442
1.0,1.0,0.18727514104576415
1.0,1.0,0.18477423704191157
1.0,1.0,0.20900575249528328
1.0,2.0,0.16782459926324794
1.0,2.0,0.12339826328202386
1.0,1.0,0.15741979932607733
1.0,2.0,0.20009894851299428
1.0,2.0,0.16380515932133366
1.0,1.0,0.16404705818513965
1.0,2.0,0.10061448127223413
1.0,1.0,0.2156925111193319
1.0,1.0,0.21590567534771465
1.0,1.0,0.1362163788833639
1.0,1.0,0.19689014448679704
1.0,1.0,0.15103266918063085
1.0,1.0,0.15546402848317725
1.0,1.0,0.15507571424955774
1.0,0.0,0.10680032136630473
1.0,1.0,0.17277114727897985
1.0,3.0,0.11520556893396532
1.0,1.0,0.24472763926717458
1.0,1.0,0.2314567785240811
1.0,1.0,0.22291132728640276
1.0,1.0,0.10550406931431061
1.0,1.0,0.2243195058237176
1.0,1.0,0.15507169275374358
1.0,1.0,0.24337387641749514
1.0,1.0,0.11601235715542477
1.0,3.0,0.1439946351177491
1.0,1.0,0.2381226904742865
1.0,2.0,0.17611522406567898
1.0,1.0,0.21627114294311828
1.0,1.0,0.21455235422639038
1.0,2.0,0.2389932983703104
1.0,1.0,0.11939786199940364
1.0,1.0,0.11950365763747181
1.0,2.0,0.1929824031121684
1.0,1.0,0.248599704635945
1.0,1.0,0.2389335852331864
1.0,1.0,0.1499874432362516
1.0,1.0,0.24430688880189677
1.0,2.0,0.14071418765906862
1.0,1.0,0.12136884740418868
1.0,2.0,0.14874505982278782
1.0,1.0,0.11000194933383582
1.0,1.0,0.12249188957207552
1.0,1.0,0.10858411971126974
1.0,1.0,0.15846296810150182
1.0,1.0,0.10639701438479018
1.0,1.0,0.13172276072301609
1.0,1.0,0.24325313920314004
1.0,1.0,0.11276516903429287
1.0,2.0,0.22565293304402556
1.0,1.0,0.1356247463199141
1.0,1.0,0.2293095469627289
1.0,2.0,0.1756560346015683
1.0,2.0,0.2379299069506068
1.0,2.0,0.1592001846161423
1.0,1.0,0.2240917257120026
1.0,1.0,0.227296720065529
1.0,2.0,0.15056873041670263
1.0,1.0,0.134112886253161
1.0,1.0,0.16568210653513915
1.0,0.0,0.14259226293195942
1.0,1.0,0.13558371861834534
1.0,1.0,0.11214551325302753
1.0,1.0,0.17669351384902582
1.0,1.0,0.22541129295179507
1.0,1.0,0.17238211794958294
1.0,2.0,0.1864318228690352
1.0,2.0,0.1282347908322715
1.0,1.0,0.23753607046773048
1.0,1.0,0.130359620113422
1.0,1.0,0.2069043978243476
1.0,1.0,0.14223710737990325
1.0,0.0,0.10474430722270883
1.0,1.0,0.17228612238274915
1.0,1.0,0.14520449545264058
1.0,1.0,0.10617736579462589
1.0,1.0,0.24165057643531357
1.0,1.0,0.10323929852369942
1.0,2.0,0.19984547765137775
1.0,1.0,0.16407680906775848
1.0,1.0,0.12023220470623197
1.0,2.0,0.10320470880229148
1.0,1.0,0.1564146360483646
1.0,1.0,0.14929107633550093
1.0,1.0,0.10784455746231947
1.0,1.0,0.14251484535354206
1.0,1.0,0.1277574328409766
1.0,1.0,0.10179704078085083
1.0,1.0,0.16340922003837866
1.0,1.0,0.21016016603844756
1.0,1.0,0.21335874935291882
1.0,0.0,0.1530554278829269
1.0,2.0,0.2320027880222194
1.0,1.0,0.14671884412224012
1.0,2.0,0.1959974725451214
1.0,1.0,0.11658887682959221
1.0,1.0,0.21362339042124795
1.0,1.0,0.14267032387601114
1.0,1.0,0.13565529883812508
1.0,1.0,0.102893188318918
1.0,1.0,0.10043610844813769
1.0,0.0,0.1748881907653163
1.0,1.0,0.11576341654853542
1.0,0.0,0.16578240500361904
1.0,1.0,0.10556413134797149
1.0,1.0,0.21267418526066184
1.0,1.0,0.16920970685245101
1.0,1.0,0.11843745120480856
1.0,1.0,0.1213232366170394
1.0,1.0,0.1891623447212939
1.0,1.0,0.22435698059227804
1.0,1.0,0.2097928425840843
1.0,1.0,0.22897408203501404
1.0,1.0,0.17321447798018436
1.0,1.0,0.19376992992268693
1.0,1.0,0.10529511413962908
1.0,1.0,0.1592755180089206
1.0,1.0,0.23999506523939412
1.0,1.0,0.18440617139532295
1.0,1.0,0.21534663103435409
1.0,0.0,0.20351087710955584
1.0,1.0,0.2113537091663289
1.0,2.0,0.15080852938397013
1.0,2.0,0.2132520964094883
1.0,1.0,0.17358391278101115
1.0,1.0,0.16934304558254265
1.0,1.0,0.17743576192162563
1.0,1.0,0.16954802397218957
1.0,1.0,0.1180562167402691
1.0,1.0,0.10863893417682975
1.0,1.0,0.13260321457971275
1.0,0.0,0.1105579394766486
1.0,2.0,0.1727277834427827
1.0,1.0,0.21918297697340594
1.0,1.0,0.2379349237795054
1.0,0.0,0.19503815696219792
1.0,1.0,0.13841632678835028
1.0,1.0,0.21775645286056056
1.0,0.0,0.12941371955174305
1.0,2.0,0.12025285003563238
1.0,1.0,0.2255153297232181
1.0,1.0,0.23740797430210314
1.0,1.0,0.22799686563386465
1.0,1.0,0.2185584953399213
1.0,2.0,0.10954637103310037
1.0,1.0,0.15622900167485593
1.0,1.0,0.18662938649982647
1.0,1.0,0.22279556962600228
1.0,1.0,0.21779089498804483
1.0,2.0,0.23724754364716616
1.0,1.0,0.19760433077221376
1.0,1.0,0.20897292408000867
1.0,1.0,0.17825862045291388
1.0,1.0,0.18442146618076796
1.0,1.0,0.2067529230785129
1.0,0.0,0.1085601289295059
1.0,1.0,0.15526017659562288
1.0,1.0,0.183205414511251
1.0,1.0,0.13675893933762207
1.0,1.0,0.2495993679747957
1.0,1.0,0.1390234481429313
1.0,1.0,0.1724961112099443
1.0,1.0,0.24892363080658775
1.0,1.0,0.1099806835029403
1.0,1.0,0.13596205067246864
1.0,2.0,0.23504504390058192
1.0,1.0,0.22731595728641388
1.0,1.0,0.163171739975133
1.0,1.0,0.19374703984151834
1.0,2.0,0.19297271111029896
1.0,1.0,0.18821217120250042
1.0,2.0,0.18061421777862763
1.0,2.0,0.132582568650045
1.0,1.0,0.17483144225129665
1.0,1.0,0.13461480944714116
1.0,1.0,0.1421554891846812
1.0,1.0,0.2248949361650689
1.0,1.0,0.23826594833211623
1.0,0.0,0.23410085506852163
1.0,1.0,0.10210524495658692
1.0,1.0,0.2115193323724247
1.0,1.0,0.20530145091782004
1.0,1.0,0.18381829107636122
1.0,0.0,0.24016056324574206
1.0,1.0,0.15844110756991647
1.0,1.0,0.1664084334754664
1.0,1.0,0.2426418843687311
1.0,1.0,0.20845512007226497
1.0,1.0,0.23345886811939795
1.0,1.0,0.2010003381990379
1.0,1.0,0.23605789418435522
1.0,2.0,0.14875768995618965
1.0,1.0,0.16225938392263112
1.0,1.0,0.13170902806574644
1.0,2.0,0.19450887844027853
1.0,1.0,0.19143563359115112
1.0,1.0,0.21088941826650093
1.0,1.0,0.23999284026455683
1.0,0.0,0.19522309778369346
1.0,1.0,0.15312604789400025
1.0,1.0,0.13135684680831383
1.0,1.0,0.22613560400126864
1.0,2.0,0.15705623296375518
1.0,1.0,0.249823685569302
1.0,2.0,0.14771201699119463
1.0,2.0,0.14268799017421196
1.0,1.0,0.20350925339680673
1.0,2.0,0.13536911127730572
1.0,1.0,0.11015225872162226
1.0,1.0,0.13328847422479334
1.0,1.0,0.2083705395067012
1.0,1.0,0.20750721645442755
1.0,2.0,0.19595802357960207
1.0,1.0,0.2256135794729383
1.0,1.0,0.1500852788826421
1.0,2.0,0.10383038983345037
1.0,1.0,0.23315022733309282
1.0,1.0,0.2255846033498658
1.0,1.0,0.21425733115927575
1.0,1.0,0.2489547492491652
1.0,1.0,0.1755528347815633
1.0,2.0,0.20273009511943307
1.0,1.0,0.13914799185562682
1.0,1.0,0.18629860221615008
1.0,1.0,0.17657657877668925
1.0,1.0,0.19461821328683565
1.0,1.0,0.17523620563113665
1.0,2.0,0.12437856231536776
1.0,1.0,0.23996534480763954
1.0,1.0,0.11884829569939323
1.0,1.0,0.12313057080597967
1.0,1.0,0.14134375855884868
1.0,2.0,0.1944657179621252
1.0,2.0,0.20107659009204834
1.0,4.0,0.18996250358720151
1.0,1.0,0.1675704607513107
1.0,0.0,0.1525554076729126
1.0,2.0,0.20050932180208625
1.0,1.0,0.2298587089543381
1.0,1.0,0.11640080254469451
1.0,1.0,0.20461588427072286
1.0,4.0,0.1464122662093069
1.0,0.0,0.1192539285006019
1.0,1.0,0.23090622816009693
1.0,1.0,0.2434558354320927
1.0,1.0,0.10514628738577723
1.0,1.0,0.21849465178595107
1.0,1.0,0.14683767991692934
1.0,0.0,0.23835295808710574
1.0,2.0,0.1483546720443609
1.0,1.0,0.1959334589745737
1.0,1.0,0.16323941971320394
1.0,1.0,0.23490525523338443
1.0,2.0,0.21769780888438522
1.0,2.0,0.1003395935212147
1.0,1.0,0.24938663310363737
1.0,1.0,0.11530858960014459
1.0,1.0,0.23652605509940408
1.0,1.0,0.1844198245687241
1.0,1.0,0.1624531086154968
1.0,1.0,0.23548479712367779
1.0,1.0,0.2087290810764511
1.0,1.0,0.24378472059855544
1.0,1.0,0.2183035423521434
1.0,1.0,0.19776508953585764
1.0,1.0,0.1942417410048647
1.0,1.0,0.19109345940260888
1.0,1.0,0.19510172734488127
1.0,1.0,0.12153786084202475
1.0,1.0,0.19285233603774704
1.0,2.0,0.20855238499875806
1.0,1.0,0.12070642664826178
1.0,1.0,0.21795783503617133
1.0,1.0,0.13954958950128
1.0,1.0,0.14687118566419918
1.0,2.0,0.18657364180876002
1.0,2.0,0.22412225496035715
1.0,2.0,0.2485734982948034
1.0,0.0,0.23405832767993542
1.0,1.0,0.12525141764595432
1.0,0.0,0.21060393127160498
1.0,1.0,0.12531013769712185
1.0,1.0,0.10164553908534939
1.0,2.0,0.2217685367175162
1.0,1.0,0.1267637021396509
1.0,1.0,0.1924956655529935
1.0,1.0,0.13548427751600658
1.0,1.0,0.21326735485450307
1.0,1.0,0.11314525080890109
1.0,1.0,0.18590628694454686
1.0,1.0,0.1496159592262746
1.0,1.0,0.10841735301624887
1.0,1.0,0.12802224759440994
1.0,1.0,0.11978702560194347
1.0,1.0,0.21949657263419825
1.0,1.0,0.1702018636661422
1.0,1.0,0.24784165921043483
1.0,1.0,0.1760067325744967
1.0,1.0,0.18299110858833656
1.0,1.0,0.16388939574696115
1.0,2.0,0.21574198477261086
1.0,1.0,0.11440192996314585
1.0,1.0,0.13822289565282714
1.0,1.0,0.15944275814682943
1.0,1.0,0.21880561817249733
1.0,1.0,0.20171336749108537
1.0,1.0,0.12380349212579593
1.0,2.0,0.2284623563901698
1.0,1.0,0.2063063343301177
1.0,1.0,0.24596149973608272
1.0,0.0,0.19207093368609485
1.0,1.0,0.19212455233891146
1.0,1.0,0.10327348255923541
1.0,1.0,0.1082093718899741
1.0,1.0,0.19897542923434547
1.0,1.0,0.17386550486628877
1.0,1.0,0.10234906447244932
1.0,1.0,0.18242450273195132
1.0,1.0,0.23445579410710587
1.0,1.0,0.23315783062822346
1.0,0.0,0.18487505230029389
1.0,2.0,0.23603747798770744
1.0,2.0,0.14742883366933113
1.0,1.0,0.23124541962202605
1.0,2.0,0.22456883436597042
1.0,1.0,0.11984385385709426
1.0,1.0,0.24632215181046688
1.0,1.0,0.12912345666193586
1.0,1.0,0.14144058960697753
1.0,2.0,0.22977690805532738
1.0,1.0,0.24593894791394172
1.0,1.0,0.16415358819296122
1.0,1.0,0.1311771136623814
1.0,0.0,0.2267843519695326
1.0,3.0,0.24185545146298132
1.0,1.0,0.10492977738154308
1.0,1.0,0.12929520419414525
1.0,1.0,0.22100635655942158
1.0,1.0,0.18826209105302555
1.0,1.0,0.10346629066242347
1.0,1.0,0.13378279824455047
1.0,1.0,0.16467884277119504
